gene_name_1,gene_name_2,co_occurrence
COX 2,COX2,1
COX 2,XIAP,1
COX 2,bcl2,1
COX 2,Bcl2,1
COX 2,p38,1
COX 2,FasL,1
COX 2,cIAP2,1
COX 2,Bax,1
COX 2,Bad,1
COX 2,p50,1
COX 2,p53,1
COX 2,PI3K,1
COX 2,p60,1
COX 2,caspase 3,1
contactin1,Src,1
contactin1,Raf,1
contactin1,bcl2,1
contactin1,IL 8,1
COX2,XIAP,1
COX2,bcl2,1
COX2,Bcl2,1
COX2,p38,1
COX2,FasL,1
COX2,cIAP2,1
COX2,Bax,1
COX2,Bad,1
COX2,p50,1
COX2,p53,1
COX2,PI3K,1
COX2,E2 and leukotriene B4 11,1
COX2,p60,1
COX2,caspase 3,1
cdc6,Src,1
cdc6,cdc25A,1
ikappabalpha,NF kappaB,1
ikappabalpha,epidermal growth factor receptor,1
ikappabalpha,IkappaBalpha,1
ikappabalpha,Proc,1
EGFR,Src,1
EGFR,Raf,2
EGFR,beta2,1
EGFR,extracellular signalregulated kinase 1 2 ERK1 2,1
EGFR,Bad,1
EGFR,PI3K,3
XIAP,Src,1
XIAP,bcl2,1
XIAP,Bcl2,2
XIAP,p38,1
XIAP,FasL,1
XIAP,cIAP2,1
XIAP,alpha7,1
XIAP,Bax,1
XIAP,Bad,1
XIAP,p50,1
XIAP,p53,1
XIAP,Proc,1
XIAP,PI3K,1
XIAP,p60,1
XIAP,caspase 3,1
NF kappaB,epidermal growth factor receptor,1
NF kappaB,IkappaBalpha,1
NF kappaB,Proc,1
Src,Raf,2
Src,bcl2,1
Src,Bcl2,1
Src,IL 8,1
Src,cdc25A,1
Src,alpha7,1
Src,Proc,1
Src,PI3K,1
Raf,bcl2,1
Raf,beta2,1
Raf,Bcl2,1
Raf,IL 8,1
Raf,alpha7,1
Raf,Bad,1
Raf,PI3K,1
Raf,Rev,1
bcl2,Bcl2,1
bcl2,p38,1
bcl2,IL 8,1
bcl2,FasL,1
bcl2,cIAP2,1
bcl2,Bax,1
bcl2,Bad,1
bcl2,p50,1
bcl2,p53,1
bcl2,PI3K,1
bcl2,p60,1
bcl2,caspase 3,1
Bcl2,p38,1
Bcl2,FasL,1
Bcl2,cIAP2,1
Bcl2,alpha7,2
Bcl2,Bax,1
Bcl2,Bad,2
Bcl2,p50,1
Bcl2,p53,1
Bcl2,Proc,1
Bcl2,PI3K,1
Bcl2,p60,1
Bcl2,Rev,1
Bcl2,caspase 3,1
p38,FasL,1
p38,AKT,1
p38,cIAP2,1
p38,alpha7,1
p38,bax,1
p38,nfkappab,1
p38,Bax,1
p38,Bad,1
p38,p50,1
p38,p53,1
p38,PI3K,1
p38,p60,1
p38,caspase 3,1
p38,NFkappaB,1
FasL,cIAP2,1
FasL,Bax,1
FasL,Bad,1
FasL,p50,1
FasL,p53,1
FasL,PI3K,1
FasL,p60,1
FasL,caspase 3,1
epidermal growth factor receptor,IkappaBalpha,1
epidermal growth factor receptor,Proc,1
AKT,alpha7,1
AKT,bax,1
AKT,nfkappab,1
AKT,NFkappaB,1
cIAP2,Bax,1
cIAP2,Bad,1
cIAP2,p50,1
cIAP2,p53,1
cIAP2,PI3K,1
cIAP2,p60,1
cIAP2,caspase 3,1
alpha7,bax,1
alpha7,nfkappab,1
alpha7,Bad,1
alpha7,Proc,1
alpha7,Rev,1
alpha7,NFkappaB,1
bax,nfkappab,1
bax,NFkappaB,1
nfkappab,NFkappaB,1
Bax,Bad,1
Bax,p50,1
Bax,p53,1
Bax,PI3K,1
Bax,p60,1
Bax,caspase 3,1
IkappaBalpha,Proc,1
Bad,p50,1
Bad,p53,1
Bad,PI3K,2
Bad,p60,1
Bad,Rev,1
Bad,caspase 3,1
p50,p53,1
p50,PI3K,1
p50,p60,1
p50,caspase 3,1
p53,PI3K,1
p53,p60,1
p53,caspase 3,1
PI3K,p60,1
PI3K,caspase 3,1
p60,caspase 3,1
