gene_name_1,gene_name_2,co_occurrence
HIF1alpha,VEGF,1
Chk2,ATR,1
Chk2,ATM,1
Chk2,p53,1
HMG-CoA Reductase,HMGR,1
HMG-CoA Reductase,Fatty acid synthase,1
HMG-CoA Reductase,FASN,1
mTORC1,ATM,1
mTORC1,mammalian Target of Rapamycin,1
mTORC1,4EBP1,2
mTORC1,eukaryotic initiation factor 4E,1
mTORC1,p70s6k,1
mTORC1,Raptor,3
mTORC1,mTOR,4
mTORC1,K-Ras,1
mTORC1,Rheb,2
mTORC1,TSC1,1
mTORC1,p70-S6 kinase,1
EGFR,LKB1,2
EGFR,TP53,1
EGFR,Liver Kinase B 1,1
EGFR,muM,2
EGFR,mTOR,2
EGFR,K-Ras,2
EGFR,ACLY,1
LKB1,TP53,1
LKB1,Liver Kinase B 1,2
LKB1,NDI1,1
LKB1,IL6,1
LKB1,IGF1,1
LKB1,p53,7
LKB1,mTOR,2
LKB1,HIF-1alpha,1
LKB1,K-Ras,6
LKB1,Lkb1,1
LKB1,KRAS,1
ATR,ATM,1
ATR,p53,1
histone H2Ax,ATM,1
IGF binding protein 3,4EBP1,1
IGF binding protein 3,p70S6k,1
FOXO3,AMP-activated protein kinase,1
ATM,p21cip1,1
ATM,p53,5
ATM,ataxia telangiectasia mutated,1
TP53,Liver Kinase B 1,1
TP53,K-Ras,1
Insulin-Like Growth Factor-1 Receptor,Mammalian Target of Rapamycin,1
Liver Kinase B 1,K-Ras,1
LKB-1,K-Ras,1
CHK2,CHK1,1
mammalian Target of Rapamycin,mTOR,1
mammalian Target of Rapamycin,K-Ras,1
vascular endothelial growth factor,GLUT1,1
vascular endothelial growth factor,VEGF,1
4EBP1,eukaryotic initiation factor 4E,1
4EBP1,p70s6k,1
4EBP1,p70S6k,1
4EBP1,p70-S6 kinase,1
eukaryotic initiation factor 4E,p70-S6 kinase,1
p21cip1,p53,3
p21cip1,mTOR,1
muM,mTOR,1
Insulin-like growth factor I,insulin,1
IL6,IGF1,1
IGF1,Caveolin-1,1
p53,Bcl-2,1
p53,GLUT1,1
p53,mTOR,1
p53,FOXO3a,1
p53,hexokinase,1
p53,K-Ras,3
p53,caspase 6,1
HMGR,Fatty acid synthase,1
HMGR,FASN,1
HMGR,HMG-CoA reductase,1
HMGR,ACLY,1
Fatty acid synthase,FASN,1
insulin,ACC1,1
FASN,ACC1,1
FASN,ACLY,1
Bcl-2,caspase 6,1
Raptor,mTOR,2
Raptor,Rheb,2
Raptor,TSC1,1
GLUT1,VEGF,1
GLUT1,hexokinase,1
mTOR,K-Ras,2
mTOR,Rheb,1
Caveolin-1,K-Ras,1
K-Ras,ACLY,1
ACC1,ACLY,1
ATP Citrate Lyase,ACLY,2
Rheb,TSC1,1
